"R0000100","R0532200","R0536300","R0536402","R0552200","R0690800","R0691200","R1482600","S1249300","T1067500","T3162503","T9110400","U3572700","U4370902","U4370904","U4370905","Z9073400","Z9149100"
7835,0,1,1983,11,-4,0,1,0,0,4,0,2,0,0,0,-4,0
7836,0,2,1981,13,-4,-4,1,0,0,3,-5,-5,-5,-5,-5,-4,0
7837,0,2,1980,13,-4,-4,1,0,0,1,0,4,0,0,0,-4,0
7838,0,1,1983,2,-4,1,1,0,0,5,-5,3,0,0,1,1,2
7839,0,1,1980,11,-4,-4,1,0,0,5,0,3,1,1,1,1,1
7840,0,2,1983,10,1,-4,1,0,1,4,0,3,0,0,0,-4,1
7841,0,2,1982,2,-4,-4,1,0,0,1,0,3,1,3,1,-4,0
7842,0,2,1983,2,0,-4,1,0,0,3,0,3,0,3,0,-4,0
7843,0,2,1984,2,1,-4,1,0,0,3,0,1,0,0,0,-4,0
7844,0,2,1982,13,-4,-4,1,0,-5,-5,0,2,0,0,0,-4,-3
7845,1,1,1982,1,-4,0,1,0,0,2,0,4,0,0,0,1,3
7846,0,2,1980,2,-4,-4,1,0,0,7,0,4,0,0,1,-4,1
7847,1,1,1983,2,-4,1,1,0,0,2,0,-5,-5,-5,-5,-4,0
7848,1,1,1984,2,-4,1,1,0,-5,7,0,2,0,0,0,-4,0
7849,0,1,1981,2,-4,-4,1,0,0,2,0,3,1,3,1,1,3
7850,0,1,1983,3,-4,0,1,0,1,2,0,3,0,0,0,-4,1
7851,0,2,1981,12,-4,-4,1,0,0,2,0,3,0,0,0,-4,0
7852,0,2,1984,12,0,-4,1,0,0,1,0,3,0,0,0,1,1
7853,1,2,1981,-4,-4,-4,2,0,0,3,0,6,0,2,0,-4,1
7854,1,1,1982,-4,-4,-4,2,0,0,5,0,5,0,0,0,-4,0
7855,1,1,1983,1,-4,1,2,-5,-5,4,0,3,0,0,0,1,1
7856,0,2,1983,1,0,-4,2,1,0,4,0,7,1,2,0,-4,1
7857,0,2,1982,2,-4,-4,1,0,0,3,0,3,0,0,0,-4,0
7858,1,2,1983,2,2,-4,1,0,0,6,0,3,0,3,2,-4,1
7859,1,1,1984,2,-4,0,1,0,0,6,-2,1,0,0,0,-4,0
7860,0,1,1984,2,-4,2,1,0,0,5,-5,4,0,1,1,-4,1
7861,0,1,1984,11,-4,1,1,0,0,3,0,4,0,0,0,-4,1
7862,0,1,1981,2,-4,-4,1,0,0,5,0,2,0,1,0,-4,0
7863,1,2,1980,2,-4,-4,1,0,0,1,0,3,0,3,0,-4,0
7864,1,1,1982,2,-4,-4,1,0,0,2,0,4,0,0,0,-4,1
7865,0,1,1980,3,-4,-4,1,0,0,5,0,2,0,2,1,-4,0
7866,0,1,1982,3,-4,-4,1,0,0,7,0,3,0,0,0,-4,0
7867,0,1,1981,-4,-4,-4,1,0,0,1,-5,3,1,1,1,-4,0
7868,0,2,1984,2,0,-4,1,0,0,3,0,3,0,0,0,-4,1
7869,0,1,1981,2,-4,-4,1,0,0,5,0,1,1,1,1,-4,0
7870,0,2,1984,2,0,-4,1,-1,0,3,0,7,0,1,0,-4,1
7871,0,2,1982,11,-4,-4,1,0,1,5,0,3,0,3,0,3,1
7872,0,2,1983,2,0,-4,1,1,1,4,0,3,0,0,0,-4,0
7873,0,2,1980,2,-4,-4,1,0,0,3,0,1,0,0,0,-4,0
7874,0,2,1983,2,0,-4,1,0,0,3,0,4,0,0,0,-4,0
7875,1,1,1980,2,-4,-4,1,0,0,2,0,5,0,0,0,-4,0
7876,0,1,1983,2,-4,0,1,0,0,5,0,1,0,0,0,-4,0
7877,0,2,1980,12,-4,-4,2,0,0,5,0,3,0,0,0,1,3
7878,0,2,1981,12,-4,-4,2,0,0,3,0,2,0,1,0,-4,1
7879,0,1,1982,-4,-4,-4,2,-5,0,5,0,-5,-5,-5,-5,-4,1
7880,0,2,1980,2,-4,-4,1,0,1,5,0,-2,1,0,0,-4,1
7881,1,1,1981,-4,-4,-4,1,0,0,-5,0,1,0,0,0,-4,0
7882,0,1,1981,2,-4,-4,1,0,0,5,0,3,3,3,1,-4,0
7883,0,1,1980,1,-4,-4,1,-5,0,7,0,-5,-5,-5,-5,-4,1
7884,0,1,1981,1,-4,-4,1,-5,0,5,-5,1,1,3,1,-4,0
7885,0,1,1981,2,-4,-4,1,0,0,7,-2,1,1,2,2,-4,1
7886,0,2,1982,2,-4,-4,1,0,0,7,-2,3,0,0,0,-4,0
7887,0,2,1981,2,-4,-4,1,0,0,6,0,3,0,0,0,-4,0
7888,0,2,1982,2,-4,-4,1,0,0,1,0,3,0,2,0,-4,1
7889,0,1,1980,-4,-4,-4,1,0,0,1,0,1,0,1,0,-4,-3
7890,0,1,1982,-4,-4,-4,1,0,0,5,0,3,0,1,0,-4,0
7891,0,1,1981,2,-4,-4,1,0,0,5,0,3,0,0,0,-4,0
7892,0,2,1983,2,0,-4,1,0,0,5,0,2,0,0,0,-4,0
7893,0,1,1982,-4,-4,-4,1,-5,0,-5,0,3,0,0,1,-4,0
7894,0,1,1981,2,-4,-4,1,0,-5,6,0,3,0,0,0,-4,0
7895,0,2,1983,2,1,-4,1,0,1,5,1,4,3,3,3,-4,0
7896,0,2,1983,2,1,-4,1,1,1,4,0,4,0,0,0,-4,0
7897,0,1,1983,1,-4,1,1,-5,0,1,0,-5,-5,-5,-5,-4,0
7898,0,1,1984,2,-4,0,1,-2,0,-5,0,5,0,0,0,-4,0
7899,0,2,1982,2,-4,-4,1,0,0,2,0,3,0,0,0,-4,0
7900,0,1,1982,2,-4,-4,1,0,0,4,0,-5,-5,-5,-5,-4,0
7901,1,2,1980,2,-4,-4,1,0,0,1,0,3,0,3,0,-4,1
7902,1,1,1983,2,-4,0,1,0,0,4,0,4,0,0,0,-4,0
7903,0,2,1980,2,-4,-4,1,0,0,7,1,3,0,0,0,2,1
7904,1,2,1982,2,-4,-4,1,0,0,1,0,4,1,1,1,-4,1
7905,0,1,1983,2,-4,1,1,0,0,1,0,1,0,0,0,-4,1
7906,0,2,1984,-4,-4,-4,1,0,0,1,0,6,0,1,0,-4,1
7907,1,2,1982,-4,-4,-4,1,-5,0,3,-5,-5,-5,-5,-5,-4,0
7908,1,2,1984,2,0,-4,1,0,0,5,0,3,0,0,0,-4,0
7909,0,2,1982,2,-4,-4,1,0,0,6,0,3,0,2,2,-4,1
7910,1,1,1981,2,-4,-4,1,0,0,6,0,3,0,1,1,-4,0
7911,1,2,1980,3,-4,-4,1,1,0,5,0,3,2,2,0,-4,0
7912,1,1,1984,3,-4,0,1,1,0,7,0,3,0,2,0,-4,0
7913,1,1,1980,2,-4,-4,1,0,0,7,0,1,0,0,0,-4,1
7914,1,1,1981,2,-4,-4,1,0,-5,7,0,-5,-5,-5,-5,-4,0
7915,0,1,1984,2,-4,0,1,0,0,3,-5,-5,-5,-5,-5,-4,0
7916,0,1,1982,2,-4,-4,1,0,-5,1,0,3,1,1,1,-4,0
7917,0,1,1983,2,-4,0,1,0,0,2,0,3,0,0,0,-4,0
7918,1,2,1980,4,-4,-4,1,-5,0,-5,-5,-5,-5,-5,-5,1,1
7919,1,1,1980,2,-4,-4,1,0,0,4,0,1,0,0,0,-4,1
7920,1,2,1982,2,-4,-4,1,0,0,3,0,3,0,0,0,-4,0
7921,1,1,1981,2,-4,-4,1,-5,0,1,1,-5,-5,-5,-5,-4,1
7923,0,2,1984,13,0,-4,2,0,0,5,-5,-5,-5,-5,-5,-4,0
7924,0,2,1981,-4,-4,-4,2,0,-5,-5,0,-5,-5,-5,-5,-4,2
7925,0,2,1983,-4,-4,-4,2,0,-5,1,0,3,0,0,0,-4,0
7926,0,2,1984,1,0,-4,2,0,0,3,0,3,1,3,1,-4,1
7927,0,2,1984,2,0,-4,1,0,0,7,0,3,0,1,0,-4,0
7928,0,1,1983,2,-4,0,1,0,0,6,-5,-5,-5,-5,-5,-4,0
7929,0,1,1983,2,-4,0,1,0,0,3,0,3,0,0,0,-4,0
7930,0,1,1983,2,-4,0,1,0,0,1,0,3,0,0,0,-4,0
7931,0,2,1980,1,-4,-4,1,0,0,6,0,-5,-5,-5,-5,-4,1
7932,1,2,1983,3,0,-4,1,0,-5,-5,-5,-5,-5,-5,-5,-4,0
7933,0,1,1982,8,-4,-4,1,0,0,3,-5,-5,-5,-5,-5,2,4
7934,0,1,1984,8,-4,0,1,0,0,7,0,5,0,0,0,-4,0
7935,1,1,1984,3,-4,0,1,0,-5,3,0,3,3,3,3,-4,-3
7936,1,1,1982,3,-4,-4,1,0,0,4,0,5,1,3,1,-4,1
7937,0,2,1984,2,0,-4,1,0,0,6,0,3,2,3,1,-4,0
7938,0,2,1984,2,0,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7939,1,2,1983,-4,-4,-4,1,0,0,2,0,2,1,3,1,-4,1
7940,0,1,1981,1,-4,-4,1,0,-5,3,-5,3,0,0,0,-4,0
7941,0,2,1980,-4,-4,-4,1,0,-5,4,0,-5,-5,-5,-5,-4,0
7942,0,2,1982,2,-4,-4,1,0,0,5,0,5,0,0,0,-4,0
7943,1,1,1981,2,-4,-4,1,0,0,4,0,4,0,1,0,-4,0
7944,1,1,1982,2,-4,-4,1,0,0,3,0,4,0,1,0,-4,0
7945,0,2,1983,1,0,-4,1,0,0,5,0,6,0,0,0,1,3
7946,0,2,1980,2,-4,-4,1,0,0,1,0,4,0,0,0,1,3
7947,0,2,1981,2,-4,-4,1,0,0,3,0,3,0,0,0,-4,0
7948,0,1,1983,2,-4,0,1,0,0,1,0,5,0,1,0,-4,0
7949,0,1,1980,2,-4,-4,1,0,-5,5,0,3,0,2,0,-4,0
7950,0,2,1980,2,-4,-4,1,0,0,6,0,2,1,3,0,-4,1
7951,0,2,1983,2,0,-4,1,0,0,1,0,6,0,0,1,-4,0
7952,0,1,1984,2,-4,1,1,0,0,1,0,6,0,0,0,1,3
7953,0,1,1980,1,-4,-4,1,0,0,3,0,-5,-5,-5,-5,-4,0
7954,0,2,1981,2,-4,-4,1,1,0,6,0,-5,-5,-5,-5,-4,0
7955,1,1,1981,-4,-4,-4,1,0,0,5,0,3,0,0,0,-4,0
7956,1,1,1983,-4,-4,-4,1,0,0,1,0,3,0,0,0,-4,0
7958,0,2,1981,10,-4,-4,1,0,0,7,0,3,1,1,2,-4,-3
7959,0,2,1983,2,1,-4,1,0,-5,4,-5,-5,-5,-5,-5,-4,0
7960,1,2,1984,-4,-4,-4,1,-5,0,5,0,-5,-5,-5,-5,-4,0
7961,0,2,1980,2,-4,-4,1,0,0,5,0,4,0,1,0,-4,0
7962,0,2,1984,2,0,-4,1,0,0,2,0,3,0,1,1,-4,1
7963,0,1,1983,2,-4,0,1,0,0,4,0,3,0,1,1,-4,1
7964,0,2,1983,2,0,-4,1,0,0,4,0,5,0,0,0,-4,0
7965,0,1,1980,6,-4,-4,1,0,0,5,0,5,0,0,0,-4,0
7966,0,2,1983,2,0,-4,1,0,0,4,0,3,0,0,0,1,3
7967,0,1,1982,6,-4,-4,1,-5,-5,-5,-5,3,1,0,1,-4,0
7968,1,1,1984,-4,-4,-4,2,0,0,5,-5,-5,-5,-5,-5,-4,0
7969,0,1,1981,2,-4,-4,1,0,0,5,0,3,0,1,0,-4,0
7970,0,1,1980,21,-4,-4,1,0,-5,-5,0,-5,-5,-5,-5,-4,1
7971,0,1,1980,21,-4,-4,1,0,0,1,0,3,3,3,1,-4,0
7972,0,1,1980,1,-4,-4,1,1,0,2,0,2,0,0,1,-4,-3
7973,0,1,1982,1,-4,-4,1,0,0,5,0,2,0,1,1,3,1
7974,0,1,1980,11,-4,-4,1,0,0,7,0,-5,-5,-5,-5,-4,0
7975,0,1,1980,1,-4,-4,1,0,-5,-5,-5,2,0,0,0,1,3
7977,1,2,1982,5,-4,-4,2,0,0,2,0,3,0,3,1,-4,1
7978,0,2,1980,2,-4,-4,1,0,0,1,0,3,1,3,1,-4,1
7979,0,2,1983,2,1,-4,1,1,1,5,0,6,0,1,1,-4,1
7980,0,2,1984,10,1,-4,1,0,0,1,0,4,0,0,0,-4,0
7981,1,1,1980,2,-4,-4,1,0,0,6,0,3,1,1,1,-4,1
7982,0,1,1981,2,-4,-4,1,1,0,-5,-2,-5,-5,-5,-5,-4,1
7983,0,1,1981,2,-4,-4,1,0,0,7,0,3,3,3,3,-4,1
7984,0,1,1982,2,-4,-4,1,0,0,1,0,1,3,3,3,-4,0
7985,0,2,1984,2,0,-4,1,0,0,7,0,4,0,1,1,-4,1
7986,0,2,1980,-4,-4,-4,1,0,0,7,0,3,0,0,0,-4,0
7987,0,2,1982,-4,-4,-4,1,0,0,4,0,6,0,0,0,-4,1
7988,0,1,1983,-4,-4,-4,1,0,0,1,0,4,0,0,0,-4,1
7989,0,2,1982,2,-4,-4,1,1,0,7,1,3,0,3,0,1,3
7990,0,1,1982,2,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
7991,0,1,1981,2,-4,-4,1,0,0,7,0,1,3,3,3,-4,0
7992,1,2,1980,2,-4,-4,1,0,0,1,0,-5,-5,-5,-5,-4,0
7993,0,1,1983,2,-4,0,1,0,0,1,1,1,0,0,0,1,1
7994,0,1,1983,2,-4,0,1,0,0,7,0,2,0,0,0,-4,0
7995,1,2,1981,2,-4,-4,1,0,0,1,0,5,0,2,0,-4,0
7996,0,2,1982,3,-4,-4,1,1,-5,1,0,4,0,0,0,-4,1
7997,0,1,1981,2,-4,-4,1,0,0,6,-5,-5,-5,-5,-5,-4,0
7998,0,1,1981,2,-4,-4,1,0,0,4,0,3,0,0,0,-4,1
7999,0,2,1984,2,1,-4,1,0,0,1,0,2,1,3,1,-4,0
8000,0,2,1980,2,-4,-4,1,0,0,2,0,2,0,1,0,-4,1
8001,0,1,1981,2,-4,-4,1,0,0,5,0,1,0,1,0,-4,0
8002,1,1,1984,2,-4,0,1,0,-5,-5,-5,-5,-5,-5,-5,-4,0
8003,0,1,1980,1,-4,-4,1,0,0,2,0,2,0,0,0,-4,0
8004,0,1,1983,1,-4,0,1,0,0,1,0,3,0,0,0,-4,0
8005,0,1,1983,3,-4,0,1,0,0,1,0,3,0,0,0,-4,0
8006,0,2,1984,3,0,-4,1,-2,-2,1,0,4,0,0,0,-4,1
8007,0,2,1981,2,-4,-4,1,0,0,5,1,1,0,0,0,-4,0
8008,0,2,1982,2,-4,-4,1,0,1,5,0,4,0,0,0,-4,0
8009,0,2,1983,2,0,-4,1,0,1,7,0,4,0,0,0,-4,0
8010,0,2,1983,2,0,-4,1,0,0,3,0,3,0,3,0,-4,0
8011,0,2,1981,2,-4,-4,1,0,0,1,0,6,0,0,0,-4,0
8012,1,2,1981,2,-4,-4,1,0,0,1,0,5,0,0,0,1,3
8013,0,2,1983,2,0,-4,1,0,0,7,1,1,0,0,0,1,3
8014,0,2,1980,2,-4,-4,1,0,0,7,0,3,0,0,0,-4,0
8015,0,1,1981,2,-4,-4,1,0,-5,1,0,4,0,0,3,-4,0
8016,1,1,1980,2,-4,-4,1,0,0,7,0,3,0,0,0,-4,1
8017,1,2,1982,2,-4,-4,1,0,0,4,0,-5,-5,-5,-5,-4,1
8018,0,2,1981,2,-4,-4,1,0,0,3,0,3,0,0,0,-4,0
8019,0,2,1982,2,-4,-4,1,0,0,1,0,3,0,3,1,-4,0
8020,0,2,1984,2,-4,-4,1,0,0,2,0,3,3,3,3,-4,2
8021,0,2,1982,2,-4,-4,1,0,0,5,0,6,1,1,1,-4,2
8022,0,2,1981,2,-4,-4,1,0,0,7,1,3,0,1,0,-4,0
8023,0,2,1982,3,-4,-4,1,0,0,1,0,3,3,3,1,-4,1
8024,1,2,1981,2,-4,-4,1,0,0,2,-5,4,0,0,0,-4,0
8025,1,1,1983,2,-4,0,1,0,0,4,-5,5,0,0,0,-4,1
8026,0,1,1983,2,-4,1,1,0,0,-2,0,1,1,1,2,-4,0
8027,0,2,1980,1,-4,-4,1,0,0,1,0,3,1,1,1,-4,1
8028,0,1,1980,2,-4,-4,1,0,0,2,0,3,0,0,0,-4,1
8029,0,1,1982,2,-4,-4,1,0,0,3,0,3,0,0,0,-4,0
8030,0,2,1984,1,0,-4,1,0,0,1,0,3,0,0,0,-4,0
8031,1,1,1980,-1,-4,-4,1,-5,-5,4,0,-5,-5,-5,-5,-4,0
8032,1,1,1982,-1,-4,-4,1,-5,-5,6,-5,-5,-5,-5,-5,-4,0
8033,1,2,1984,-1,0,-4,1,0,0,4,0,-5,-5,-5,-5,-4,1
8034,1,1,1982,2,-4,-4,1,0,0,6,0,-5,-5,-5,-5,-4,0
8035,1,1,1983,27,-4,0,1,0,0,1,0,5,0,1,0,-4,1
8036,0,1,1981,10,-4,-4,1,0,0,5,0,3,0,0,0,-4,1
8037,0,2,1980,1,-4,-4,1,0,0,1,0,3,0,3,1,-4,0
8038,0,1,1982,2,-4,-4,1,0,0,2,0,3,0,0,0,-4,1
8039,1,2,1983,2,1,-4,1,0,0,2,0,3,1,1,0,-4,1
8040,0,1,1984,2,-4,1,1,0,0,5,0,1,0,0,0,-4,1
8041,0,1,1981,3,-4,-4,1,0,0,1,-5,-5,-5,-5,-5,-4,0
8042,0,1,1983,2,-4,0,1,0,0,1,0,2,0,0,1,-4,0
8043,0,1,1982,2,-4,-4,1,0,0,5,0,5,0,0,0,-4,1
8044,0,2,1981,12,-4,-4,1,0,0,5,0,4,0,0,0,-4,0
8045,0,1,1982,12,-4,-4,1,0,0,5,0,3,0,0,0,-4,0
8046,1,1,1981,2,-4,0,1,0,0,3,0,2,0,0,0,-4,1
8047,1,1,1982,2,-4,0,1,0,0,7,0,1,0,0,0,-4,0
8048,1,2,1983,2,0,-4,1,0,0,1,0,3,0,0,0,-4,0
8049,0,1,1981,2,-4,-4,1,0,0,5,0,3,2,0,0,3,3
8050,0,1,1981,2,-4,-4,1,0,0,4,0,3,0,0,0,-4,1
8051,0,1,1981,7,-4,-4,1,0,-5,-5,-5,-5,-5,-5,-5,-4,0
8052,0,1,1981,2,-4,-4,1,0,0,5,0,2,0,1,0,-4,0
8053,0,1,1982,2,-4,-4,1,0,0,1,-5,-5,-5,-5,-5,-4,0
8054,0,2,1980,2,-4,-4,1,-5,0,2,0,3,0,1,0,-4,0
8055,1,1,1980,2,-4,-4,1,0,0,1,1,4,0,1,0,-4,0
8056,1,2,1984,2,0,-4,1,0,0,2,1,4,0,0,0,-4,0
8057,0,1,1984,2,-4,1,1,0,0,1,0,3,0,0,0,-4,0
8058,0,1,1980,-4,-4,-4,1,0,0,2,-5,6,0,1,0,-4,1
8059,1,1,1983,2,-4,0,1,0,0,7,0,4,0,0,0,-4,1
8060,0,2,1984,2,1,-4,1,0,0,1,0,4,0,0,0,-4,1
8061,0,2,1980,2,-4,-4,1,0,0,5,-5,-5,-5,-5,-5,-4,1
8062,0,1,1983,2,-4,0,2,-5,1,5,-2,1,1,0,0,-4,0
8063,0,1,1980,2,-4,-4,1,0,0,2,-5,-5,-5,-5,-5,-4,0
8064,0,2,1982,2,-4,-4,1,0,0,5,0,1,0,0,1,-4,0
8065,0,1,1980,2,-4,-4,1,0,0,3,0,2,0,3,0,-4,0
8066,0,2,1982,2,-4,-4,1,0,0,1,0,2,1,1,3,-4,0
8067,0,2,1984,2,0,-4,1,0,0,7,0,2,0,1,2,-4,0
8068,0,2,1981,2,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
8069,0,2,1980,3,-4,-4,1,0,0,2,0,3,0,0,0,-4,0
8070,0,2,1981,2,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
8071,0,1,1983,2,-4,1,1,0,-2,2,0,5,0,1,1,1,1
8072,0,1,1981,13,-4,-4,1,-5,-5,-5,-5,5,0,0,0,-4,1
8073,0,1,1984,13,-4,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
8074,0,2,1983,2,0,-4,1,0,0,-5,-5,2,0,1,1,-4,2
8075,0,2,1983,2,2,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
8076,0,1,1984,3,-4,1,1,0,0,2,-5,-5,-5,-5,-5,-4,0
8077,0,1,1983,2,-4,0,1,1,0,4,0,3,0,0,0,1,1
8078,0,1,1983,2,-4,1,1,0,-5,1,0,-5,-5,-5,-5,-4,0
8079,0,2,1982,2,-4,-4,1,0,0,4,0,3,3,3,3,-4,0
8080,1,2,1982,2,-4,-4,1,0,0,1,1,4,0,0,0,1,-3
8081,0,2,1980,6,-4,-4,1,0,0,2,0,7,2,1,2,-4,0
8082,0,2,1981,-4,-4,-4,1,0,0,2,0,6,1,0,1,-4,0
8083,1,2,1984,1,1,-4,2,1,0,4,0,4,0,1,1,-4,1
8084,0,2,1981,2,-4,-4,1,0,0,5,0,3,0,1,0,-4,0
8085,1,2,1983,2,0,-4,1,0,0,2,0,3,0,1,0,-4,1
8086,0,2,1982,2,-4,-4,1,0,0,1,0,6,0,0,0,-4,0
8087,1,1,1980,5,-4,-4,2,0,0,5,0,3,0,0,1,-4,1
8088,0,1,1982,2,-4,-4,1,0,0,4,0,3,0,0,0,-4,1
8089,0,2,1983,5,0,-4,1,0,0,5,0,3,0,0,0,-4,0
8090,0,1,1984,2,-4,0,1,0,0,7,0,3,0,0,0,-4,0
8091,0,2,1982,1,-4,-4,2,0,0,1,0,4,0,1,1,-4,1
8092,0,2,1980,1,-4,-4,2,0,0,7,0,3,0,0,0,-4,1
8093,0,2,1982,1,-4,-4,2,0,0,5,0,1,0,0,0,-4,1
8094,0,1,1983,1,-4,1,2,0,0,1,0,1,0,0,0,-4,1
8095,0,2,1980,1,-4,-4,2,0,0,4,0,-5,-5,-5,-5,1,3
8096,0,2,1983,1,1,-4,1,0,0,2,0,5,0,0,0,1,3
8097,0,2,1981,2,-4,-4,1,0,0,1,0,3,0,1,0,-4,0
8098,0,2,1983,2,1,-4,1,0,0,6,0,-5,-5,-5,-5,-4,0
8099,0,1,1982,2,-4,-4,1,0,0,4,0,3,0,1,0,-4,0
8100,0,1,1982,1,-4,-4,2,0,0,5,0,3,0,0,0,-4,0
8101,0,1,1984,11,-4,1,2,0,0,7,1,1,1,2,1,-4,0
8102,0,1,1981,1,-4,-4,2,0,-5,6,0,-5,-5,-5,-5,1,1
8103,1,2,1984,-4,-4,-4,2,1,0,4,-5,4,0,2,1,-4,1
8104,1,1,1984,-4,-4,-4,1,0,0,3,0,3,0,1,0,-4,0
8105,1,1,1981,11,-4,-4,2,0,0,5,0,6,0,0,0,1,3
8106,1,2,1982,11,-4,-4,2,0,0,3,0,3,0,0,0,-4,1
8107,1,2,1984,-4,-4,-4,2,0,0,5,0,-5,-5,-5,-5,-4,1
8108,1,1,1983,1,-4,1,2,0,0,2,0,3,0,0,0,-4,1
8109,0,1,1981,1,-4,-4,2,0,0,6,0,3,0,0,0,-4,0
8110,0,1,1981,1,-4,-4,2,-5,-5,-5,-5,1,0,0,0,-4,2
8111,0,2,1984,1,0,-4,2,0,0,1,1,5,0,0,0,1,1
8112,0,2,1984,1,0,-4,2,0,0,1,0,5,1,1,1,1,3
8113,1,2,1981,1,-4,-4,2,1,0,3,1,4,0,1,0,-4,1
8114,1,2,1984,1,0,-4,2,1,0,4,0,3,0,0,0,-4,0
8115,1,2,1982,1,-4,-4,2,0,0,3,0,5,0,2,0,-4,0
8116,1,2,1980,1,-4,-4,2,0,0,1,0,3,0,1,1,-4,1
8117,0,2,1984,2,1,-4,1,0,0,2,0,3,0,0,0,-4,0
8118,0,2,1983,11,0,-4,1,0,0,5,0,-5,-5,-5,-5,-4,0
8119,1,2,1982,2,-4,-4,1,0,0,4,0,5,0,0,0,-4,0
8120,0,2,1980,2,-4,-4,1,0,0,-5,0,-5,-5,-5,-5,-4,0
8121,0,2,1980,2,-4,-4,1,0,0,1,0,3,0,0,0,-4,0
8122,0,2,1983,13,0,-4,1,0,1,5,0,3,0,2,3,-4,0
8123,0,2,1983,13,0,-4,1,0,0,5,0,4,0,0,0,-4,1
8124,0,1,1982,1,-4,-4,1,0,-5,-5,-5,-5,-5,-5,-5,-4,0
8125,0,2,1982,1,-4,-4,1,0,0,1,0,-5,-5,-5,-5,-4,0
8126,0,1,1980,11,-4,-4,1,0,0,1,0,2,0,0,0,-4,0
8127,0,2,1983,2,0,-4,1,0,0,5,0,4,0,0,0,-4,0
8128,0,2,1983,21,0,-4,1,-5,0,-5,0,4,0,0,0,-4,1
8129,1,1,1981,-4,-4,-4,1,0,0,-1,0,2,0,0,0,-4,0
8130,0,1,1980,-4,-4,-4,2,0,0,7,-5,-5,-5,-5,-5,-4,1
8131,1,2,1981,1,-4,-4,2,0,0,3,0,5,0,0,0,-4,1
8132,1,1,1983,1,-4,0,2,0,-5,6,-5,-5,-5,-5,-5,-4,0
8133,1,2,1983,1,0,-4,2,0,0,-5,0,-5,-5,-5,-5,-4,0
8134,0,2,1982,1,-4,-4,2,0,0,1,1,3,0,0,0,1,3
8135,0,1,1983,1,-4,0,2,0,0,5,0,4,0,0,0,1,3
8136,1,1,1983,1,-4,0,2,0,-5,-5,-5,-5,-5,-5,-5,-4,0
8137,0,1,1980,1,-4,-4,2,0,0,-5,0,1,0,1,0,-4,0
8138,0,1,1981,1,-4,-4,2,0,-5,1,0,1,0,0,0,1,2
8139,1,2,1983,1,0,-4,2,0,0,4,1,3,2,3,2,-4,0
8140,0,2,1982,11,-4,-4,1,0,0,4,0,3,1,2,2,-4,0
8141,1,2,1982,17,0,-4,1,-5,-5,1,0,3,0,0,0,-4,0
8142,0,1,1981,1,-4,-4,2,0,0,4,-5,1,0,0,0,-4,0
8143,0,2,1982,1,-4,-4,2,0,0,4,0,4,1,0,1,-4,0
8144,0,2,1983,1,1,-4,2,0,0,7,0,4,0,0,0,-4,1
8145,0,1,1981,1,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
8146,1,2,1984,-4,-4,-4,1,0,0,5,0,3,0,1,0,-4,0
8147,0,2,1982,2,-4,-4,1,0,0,2,0,3,0,0,0,-4,-3
8148,0,1,1980,6,-4,-4,1,0,1,3,0,5,0,0,0,-4,1
8149,1,1,1981,2,-4,-4,1,0,0,3,0,3,0,0,0,-4,0
8150,0,1,1980,3,-4,-4,1,0,0,5,0,3,0,1,0,-4,1
8151,0,1,1981,3,-4,-4,1,0,0,3,0,3,0,0,0,-4,0
8152,1,1,1983,6,-4,0,1,0,0,2,0,5,0,0,0,-4,0
8153,1,1,1983,6,-4,0,1,0,0,4,0,5,0,0,0,-4,0
8154,1,1,1982,2,-4,-4,1,0,0,6,0,-5,-5,-5,-5,-4,0
8155,1,2,1983,1,0,-4,2,0,0,5,0,3,1,0,1,-4,1
8156,0,1,1981,1,-4,-4,2,0,0,7,0,1,0,2,1,-4,0
8157,0,1,1982,1,-4,-4,2,0,0,1,0,1,0,0,0,-4,0
8158,1,1,1983,1,-4,0,2,0,0,1,0,3,0,0,0,1,1
8159,0,1,1980,-4,-4,-4,2,0,0,3,0,1,0,0,0,-4,0
8160,0,1,1981,1,-4,-4,2,0,1,5,0,3,0,0,0,-4,0
8161,0,1,1984,1,-4,0,2,0,1,6,0,3,0,0,0,-4,0
8162,1,1,1981,1,-4,-4,2,0,0,3,1,3,0,0,0,-4,0
8163,0,2,1980,10,-4,-4,2,1,0,6,0,4,0,0,0,-4,0
8164,1,1,1981,1,-4,-4,2,0,0,1,0,3,0,1,0,-4,1
8165,1,1,1982,2,-4,-4,1,0,0,1,0,3,0,3,2,1,3
8166,1,1,1984,2,-4,0,1,0,0,4,0,3,0,1,0,-4,0
8167,1,2,1980,1,-4,-4,2,0,0,3,0,5,0,0,0,-4,1
8168,0,1,1984,1,-4,0,2,0,0,2,0,5,0,0,0,1,3
8169,1,1,1984,-4,-4,-4,2,0,0,4,0,3,0,0,0,-4,0
